ds,yhat,yhat_lower,yhat_upper
2015-06-05,1814.1999545441324,-940.0126705587031,4870.58448254238
2015-06-07,1567.4421683138135,-1055.6964517002473,4564.393695296902
2015-06-08,1757.0159756569706,-805.9969749357767,4258.161400746315
2015-06-09,1153.5543837375376,-1632.3602117887856,3917.279374597643
2015-06-11,1439.5418642588925,-1369.068873049146,4143.483497902124
2015-06-12,1681.8477502421356,-1070.5484861279367,4425.171227270696
2015-06-13,1262.5609501295694,-1413.7060561695066,4154.053397341566
2015-06-14,1424.3702198960546,-1289.2814812647491,4282.018177547937
2015-06-15,1612.9988633936757,-1193.2546974053748,4466.7914993235445
2015-06-16,1011.315579565596,-1670.1212424661994,3745.4704266032327
2015-06-18,1308.018685253289,-1496.8819473065773,4160.219825659831
2015-06-19,1558.6427705694996,-1112.8727195832766,4285.950096697696
2015-06-20,1149.1810758491533,-1466.807584324965,3661.797434761295
2015-06-21,1321.9490484908692,-1474.105140465349,3757.5337150818737
2015-06-22,1522.2919332095576,-1324.9621879089284,4356.829642915641
2015-06-23,932.7068553067421,-1779.2237385453209,3720.9290592916227
2015-06-25,1253.441732789409,-1374.4236916198086,3860.4174610089012
2015-06-26,1515.3413033731347,-1227.6877773876415,4145.238661320607
2015-06-28,1298.4690789875715,-1356.7924164459573,4259.680201549678
2015-06-29,1507.0019938391333,-1181.0570721630295,4180.930868115574
2015-07-02,1254.724612201073,-1349.6720864546865,4046.0686572527134
2015-07-03,1519.5064690518266,-1330.0520640594575,4038.190960120261
2015-07-04,1122.1682599660928,-1492.7946607006322,3588.705447491866
2015-07-05,1304.954841480485,-1467.9556022023148,3834.24767818199
2015-07-06,1513.2221444219315,-1186.195291109346,4178.518065350865
2015-07-08,60.78824748609486,-2638.089697061543,2869.5204757144825
2015-07-09,1256.692306182827,-1432.294435705112,3779.385702146776
2015-07-10,1519.5839381243322,-1247.3260033057556,4429.047903459119
2015-07-11,1120.4493282134226,-1409.6067357732238,4007.1330361302967
2015-07-12,1301.7098039363202,-1457.9448533670707,3997.186928093729
2015-07-13,1508.874053836258,-1230.915700001034,4069.4434188444034
2015-07-14,924.6490714176894,-1892.982535304315,3418.3515730897193
2015-07-16,1252.643732626498,-1478.977905109389,4133.108114770806
2015-07-17,1517.0209117762906,-1142.1556960259402,4281.005319229766
2015-07-18,1120.0649801270129,-1563.8643891131107,3822.700464567843
2015-07-19,1304.1443273415302,-1400.1465715547363,3955.963480037684
2015-07-20,1514.6829663714257,-1205.7364912996513,4376.5043709606025
2015-07-23,1270.6841689099153,-1411.3809256250793,4018.4407232219123
2015-07-24,1539.3487723747942,-1266.2196155816528,4557.989702869927
2015-07-25,1146.5210433342743,-1513.6005846044425,3817.2803231518283
2015-07-26,1334.4153984070422,-1377.4038931990115,4025.523628746826
2015-07-27,1548.315359442757,-1013.4273637743229,4322.786565246587
2015-07-30,1310.6185689217814,-1691.7756330276832,3899.0085283996314
2015-07-31,1579.9254856398475,-1132.3436307127126,4191.498430987564
2015-08-01,1187.0053193159101,-1437.9270421238903,3990.9546933020006
2015-08-02,1374.130919381203,-1388.2022637326702,4210.865587344075
2015-08-05,142.8244867708263,-2788.9032103473337,2898.7540785197416
2015-08-06,1343.1168799367063,-1298.1768028212548,3980.5167305946566
2015-08-07,1610.5664869131745,-1229.4384361073035,4526.587775235591
2015-08-08,1216.2656205970097,-1616.9334366080795,3864.3331960768
2015-08-09,1402.770164825387,-1476.0074595391466,4361.477722933074
2015-08-10,1615.7542192661017,-1080.8212816766659,4315.405033983644
2015-08-11,1038.1222454587646,-1835.882585558497,3665.9853803521264
2015-08-13,1382.5701688277004,-1185.640586809122,3968.7404836409546
2015-08-15,1272.6619217351013,-1630.2761357186284,3960.7188577099696
2015-08-16,1471.306060717773,-1142.7106534387633,4346.147628824289
2015-08-17,1698.9253194636833,-856.5401112715351,4376.14094802184
2015-08-21,1823.5034103127214,-914.9780276139186,4566.643590388662
2015-08-22,1464.9510103614157,-1153.7202638787708,4086.9132523996695
2015-08-23,1691.2526824333004,-901.760087771483,4366.241337927144
2015-08-24,1947.7932397161137,-642.393105539157,4590.384614199754
2015-08-25,1417.0716722992504,-1396.9191242404756,4033.8589304896414
2015-08-27,1863.2185313200778,-966.7352838075294,4622.048698835993
2015-08-28,2191.4377587032836,-464.8793982455977,4842.1246989661
2015-08-29,1860.8491678421574,-857.9684332263337,4939.566983343368
2015-08-31,2393.470737688378,-482.65341032552027,5152.900267856979
2015-09-01,1883.4286563678543,-962.5381523868107,4521.644434993809
2015-09-03,2359.8561308601957,-456.8923720754946,5013.860611705534
2015-09-04,2696.7342133515085,128.025448422365,5493.110782407189
2015-09-05,2369.9471653683486,-243.3121027178768,5176.364791271376
2015-09-06,2620.9798166876885,-192.0756039163845,5365.0482488674415
2015-09-07,2894.397770864546,33.34097784355907,5561.552787052417
2015-09-08,2371.97752454325,-368.5525458646723,5095.413077567655
2015-09-10,2806.689483878913,133.99963656111748,5629.310663580758
2015-09-11,3114.349342651184,586.9984500743946,6006.7467816227645
2015-09-12,2753.0007950936633,71.2837774577897,5439.419497082783
2015-09-13,2964.4123727158476,89.60540361768837,5716.71519007633
2015-09-14,3193.5180106817925,713.1267727924145,6005.44459466364
2015-09-15,2622.541960826293,-127.35181513906193,5188.1362046163
2015-09-16,1758.0364876435535,-853.2267046496846,4388.81919307494
2015-09-17,2949.559209450267,161.6246306934676,5814.487243851671
2015-09-18,3199.307477690918,679.8513232484004,5922.241338351892
2015-09-19,2778.239846920197,193.83129924422573,5272.391857614497
2015-09-20,2928.848880724825,272.7360932792814,5447.9586804827595
2015-09-21,3096.8175899055987,360.627192206845,5711.8697097076065
2015-09-22,2465.1331811307546,-234.62664202033196,5236.555015791038
2015-09-24,2675.073366363801,77.93315791496688,5300.27131039842
2015-09-25,2869.9479343997737,121.2168777887769,5629.889233292062
2015-09-26,2397.4040206370205,-474.3088119811273,5182.390344492626
2015-09-27,2500.6030591875865,-196.47581641162225,5098.439625691876
2015-09-28,2625.8485416157077,-300.45547839322046,5267.570597729854
2015-10-01,2109.3686862205777,-674.2126661334758,4822.588116825437
2015-10-02,2285.237061083063,-481.9399840815939,5107.127419789811
2015-10-03,1800.4967397067971,-1002.1602596958609,4680.908109023222
2015-10-04,1898.501000755553,-945.748645826203,4728.520264818638
2015-10-05,2025.840637463209,-570.4055366859875,4841.9535165032285
2015-10-08,1558.0688404044108,-1221.492036812007,4468.870980956135
2015-10-09,1763.8127202013504,-788.9387431315814,4690.997104021876
2015-10-10,1315.3088629286149,-1677.9362291937807,4008.9159006303817
2015-10-11,1455.5168625234542,-1434.9683055352086,3934.3131880092405
2015-10-12,1630.380017003763,-1068.6457512242937,4530.88996825896
2015-10-13,1022.9348284829667,-1841.3666604248415,3635.058947591231
2015-10-15,1332.5229970572882,-1438.1024191734502,3999.4051476744817
2015-10-16,1601.8486367124128,-1185.10685278608,4434.6698604400135
2015-10-17,1219.1949871661793,-1535.3568871083567,3920.7506934736043
2015-10-18,1426.7457679094553,-1124.0988747313452,4079.583002760026
2015-10-19,1669.6446514078077,-1154.7963446306212,4540.249581937097
2015-10-20,1130.1141121053215,-1538.378379474677,3751.407042007011
2015-10-22,1571.8991085606713,-1123.9981474175145,4510.66379888333
2015-10-23,1903.896287764865,-907.7340423679403,4745.908081863678
2015-10-24,1580.5926629591959,-1240.7374797432008,4317.529201657896
2015-10-25,1843.4376588205434,-805.7288557601145,4616.664810683396
2015-10-26,2136.8879273585267,-517.8785545204717,4833.49297775887
2015-10-28,866.1567657062961,-1840.4423731950076,3717.091219082431
2015-10-29,2156.390012455696,-690.2106087304824,4572.658685631624
2015-10-30,2514.390583827175,-148.90287400383136,5310.992098343572
2015-10-31,2209.9617540123854,-669.0554687993065,4748.121281576369
2015-11-01,2484.3444047042935,-301.5212960843006,4901.004610419157
2015-11-02,2781.8911683364195,138.3750534762842,5581.108299664326
2015-11-03,2284.199302863959,-317.1495435964064,5195.603859336307
2015-11-05,2769.632205704915,56.64086540482273,5511.396271862951
2015-11-06,3103.113872985934,404.46860368831835,5790.879985932807
2015-11-07,2767.8475128954515,-138.75266892062658,5515.797814360862
2015-11-08,3005.6169423883975,160.64450833994232,5613.457446700754
2015-11-09,3261.4114810359642,398.95624583260116,6292.112919242361
2015-11-10,2717.5495728757105,-126.0551048608707,5502.235642012123
2015-11-11,1880.7143032409529,-734.7585460883713,4858.44966840323
2015-11-12,3100.6276006286516,567.5586501039998,5735.486529860919
2015-11-13,3379.680458360542,477.12104145059163,6034.6733514946745
2015-11-14,2989.0491904958626,489.6396323211978,5601.926660384282
2015-11-15,3171.461953959775,281.34599316544706,5857.171277433308
2015-11-16,3372.847850047037,735.6773977866848,6186.084021870012
2015-11-17,2776.442334310063,82.75019785655925,5406.703336277681
2015-11-19,3063.4729074503553,300.9627002164888,5931.474739406571
2015-11-20,3300.755641891807,478.4729391191708,6165.386314856553
2015-11-21,2873.3003619796673,296.0602728723039,5539.539083278137
2015-11-22,3024.375752333299,221.84557514712478,5712.045001744158
2015-11-23,3200.3313082623013,450.1232994830576,6058.275901067289
2015-11-24,2584.6921679639977,-48.20961373451962,5420.825069987788
2015-11-25,1685.1683063467772,-1035.0741454328356,4621.245761175393
2015-11-26,2852.3055409987646,-10.6033603142232,5833.098492625801
2015-11-27,3089.096302769061,464.96456539135824,5932.86834223102
2015-11-28,2667.080742477174,43.11916600170671,5387.232619650685
2015-11-29,2829.102886236983,133.52266800993186,5578.880977382864
2015-11-30,3020.954540597517,152.94970085121741,5706.217995486777
2015-12-01,2425.4809588979406,-357.8818657876736,4983.917952246545
2015-12-03,2742.9894828107563,-137.9494787085512,5552.597474317956
2015-12-04,3007.6779232537433,64.59189199362024,5569.775832850337
2015-12-05,2614.2062724855286,-97.13886671888568,5434.287368914445
2015-12-06,2804.387496200411,37.54756222089178,5317.765808328375
2015-12-07,3022.9786526830803,467.0985578749566,5602.501348449963
2015-12-08,2451.8114504660716,-138.20454418261966,5099.50860079172
2015-12-09,1596.8402924378174,-1540.156630424254,4051.3722149199116
2015-12-10,2806.834427965953,-118.95074390709541,5397.85266001841
2015-12-11,3083.0312555283,284.9269778873249,5862.030063821164
2015-12-12,2695.2803766476727,-131.74248126594964,5312.3691043711215
2015-12-13,2884.8421041322845,318.61382953857753,5586.392844712411
2015-12-14,3096.072101766843,337.6709925461551,5839.263370905367
2015-12-15,2510.565153096911,-214.90389920141786,5350.552680016746
2015-12-16,1634.2127393723779,-973.6635778200387,4253.404109956288
2015-12-17,2815.900728312828,194.2023665254682,5520.2216892756305
2015-12-18,3057.1639870787094,262.5814163396738,5813.630115465068
2015-12-19,2628.3273898980697,-209.04061296370557,5552.465074307159
2015-12-20,2771.296897690347,-6.473593619294192,5463.811221015768
2015-12-21,2931.2324691907047,133.17151114584303,5642.248863858672
2015-12-22,2290.6759919814785,-572.4165051571069,4944.774466473979
2015-12-23,1356.5892106647505,-1213.206093692213,4146.4483391072945
2015-12-24,2479.0283522749573,-60.89522340482899,5346.186032733635
2015-12-25,2660.7727543151523,-198.16658716100832,5341.0179017381115
2015-12-26,2173.4375411326087,-642.3942763087726,4780.266291506088
2015-12-27,2260.2346718091458,-622.2129860983665,4862.534215030254
2015-12-28,2367.6148206595353,-498.0501520089638,5050.513924790125
2015-12-29,1679.364019569545,-930.6598854636793,4542.894817841467
2015-12-30,703.6108015923337,-2008.809963024135,3576.7634121399483
2015-12-31,1791.6271251173875,-1134.5539606170353,4295.233901531551
2016-01-02,1441.9971346306165,-1326.453346480332,4181.375594030072
2016-01-03,1520.5301910981952,-1249.2397451613988,4165.922886240942
2016-01-04,1629.3998482178915,-1129.203177655929,4387.180292274044
2016-01-05,952.5692034610197,-1704.5809697308823,3682.8776395149657
2016-01-07,1116.9192834325224,-1782.8530027288866,3752.659922680662
2016-01-08,1312.1739331859155,-1565.6710993964314,3997.4975529979574
2016-01-09,855.5752309019194,-1961.0707586446863,3401.451699992869
2016-01-10,990.0269673914743,-1630.8510080614583,3674.5228780712177
2016-01-11,1161.2927255950763,-1707.9424406212734,3890.4680417706195
2016-01-14,861.9018034940248,-1842.9308700243905,3671.9123193966648
2016-01-15,1131.9642387177082,-1589.345695216849,4016.9521963336397
2016-01-16,749.4820908977299,-1963.4312114774493,3356.9706241653234
2016-01-17,955.7942974003838,-1959.0462022709119,3533.548091157451
2016-01-21,1063.4146523657414,-1688.366331439184,3597.5489863045204
2016-01-22,1373.2305625269112,-1351.9992127647317,4144.034188486201
2016-01-23,1020.9082693852274,-1681.503007455516,3698.0894232527316
2016-01-24,1247.1894213840462,-1468.4382261150633,4028.7661003969006
2016-01-25,1495.9529423936,-1343.575531507132,4091.598606910012
2016-01-28,1329.3176735451489,-1288.077003419872,4050.1062637055024
2016-01-30,1215.4035400849107,-1482.946963316391,3923.2142351944985
2016-01-31,1394.1228309377152,-1306.8759741159809,4224.255861631155
2016-02-01,1589.0481670819454,-1325.334811954696,4519.753746583443
2016-02-02,982.7776963272673,-1830.0661304086536,3699.5673633769393
2016-02-03,82.39277138857642,-2578.8628793484627,2879.1952555872854
2016-02-04,1238.125922965503,-1534.9701761291976,3927.1239846342455
2016-02-05,1452.9814783559393,-1390.3536909479487,4131.219225729098
2016-02-06,998.8391232566931,-1758.4809270704995,3668.3512827330687
2016-02-07,1119.2050084574375,-1737.1944081365152,3737.7518637344706
2016-02-08,1260.843159359818,-1588.3907679083584,4028.2890091542463
2016-02-09,607.8614237102867,-1916.1401681124516,3169.1368220757504
2016-02-11,794.8063304681124,-2160.78738893849,3610.366628520775
2016-02-12,990.1466261608894,-1763.3195186329683,3676.3166251415255
2016-02-13,527.3651448561336,-1969.8802341712558,3314.9002578896147
2016-02-14,650.4763142801859,-1931.6503533472185,3369.0753161520893
2016-02-15,806.4909942701104,-1806.2884760552088,3493.081263598739
2016-02-16,179.49542022655078,-2685.9397590934977,3017.3279946062216
2016-02-19,705.1841254958427,-1917.087332989566,3423.9923564075093
2016-02-20,309.3507640984926,-2389.1464400487175,3001.9822005157926
2016-02-21,507.1767760368564,-2442.7706847610425,3295.012370580801
2016-02-22,744.1437285143462,-2076.4719630959557,3489.494115748042
2016-02-23,202.756169535671,-2528.481830253005,3108.3423241052483
2016-02-25,653.4029407795781,-2187.1414918346036,3165.1181596280003
2016-02-27,686.8122687277457,-1997.212055657366,3248.2302395437946
2016-02-28,967.1055213712251,-1682.6498729317514,3776.766632982392
2016-02-29,1280.7086867180972,-1503.5899237510957,4138.203922403266
2016-03-01,808.5844363525522,-1849.1447432831544,3603.35075084491
2016-03-03,1370.290713205739,-1526.5390748520963,4237.582376783421
2016-03-04,1752.4212058297462,-1163.8008567950626,4501.144622332251
2016-03-05,1471.2522113484654,-1335.2834739044324,4200.733553935531
2016-03-06,1767.2975242102575,-964.4958548420075,4540.978804312545
2016-03-07,2084.229767432019,-688.9692295163494,4700.473086950451
2016-03-08,1603.031985639633,-1038.619044103609,4456.055310124124
2016-03-09,829.060429483957,-1980.7035841629413,3406.596655575973
2016-03-10,2110.744783247201,-826.6785845499307,4857.625879554445
2016-03-11,2449.242686622803,-212.4743365919347,5276.497542276597
2016-03-12,2114.578144250214,-250.7610118458753,5055.480904421131
2016-03-13,2348.427703872616,-223.6928118797981,5024.890577935939
2016-03-14,2595.7864389471206,-42.84726669742656,5742.0605380189845
2016-03-15,2039.0872638080816,-610.5626175893275,4719.830553065619
2016-03-17,2384.2399701003624,-470.95024306724383,5005.743746410198
2016-03-18,2638.8959360201434,-4.268646689719871,5549.626836420813
2016-03-19,2220.8211237574933,-468.53800992790167,4824.375965369758
2016-03-20,2373.238876559045,-511.45734697217216,5105.501702507313
2016-03-21,2542.6037701772543,-135.7320208533601,5095.164427714855
2016-03-22,1912.6898670315882,-621.329364564375,4563.341613012083
2016-03-24,2130.36183018963,-576.3912109320842,4661.606937866977
2016-03-25,2332.6149501408845,-365.414731789076,5062.372126576752
2016-03-26,1870.6099079428216,-640.443002121547,4479.930839023958
2016-03-27,1987.9941925056196,-746.3207975022955,4857.056668345153
2016-03-28,2131.4321782422694,-386.6037311626637,4818.917640469411
2016-03-29,1484.6953317474984,-1164.0019165105941,4089.8393720297363
2016-03-30,555.6697478846229,-2153.8759768142,3137.6192489099435
2016-03-31,1695.0084747169544,-1020.4560798424847,4523.524024622179
2016-04-01,1905.7464840076839,-849.983655842225,4607.580922813162
2016-04-02,1459.4086619284271,-1038.9792866025205,4261.025316513647
2016-04-03,1598.7752411481622,-1229.1194133435424,4286.402496542573
2016-04-04,1769.5369996270965,-1070.5565843410152,4529.446927203344
2016-04-05,1154.4137895391568,-1679.4727623235663,3970.9641789101993
2016-04-06,260.2387768132139,-2574.3955813025077,2969.651600577824
2016-04-07,1436.4989238978176,-1441.812813555803,4115.821680412158
2016-04-08,1685.121070768597,-1177.2140197077258,4241.99979335343
2016-04-09,1276.5609547601061,-1433.8141886183523,4208.822993612251
2016-04-10,1452.5950213330937,-1399.0953817494192,4152.131902680259
2016-04-12,1074.6895921601777,-1710.2129355252994,4055.0390475358236
2016-04-13,208.77390626970987,-2376.3437800518564,2844.263774398673
2016-04-14,1409.249687596521,-1274.4154606194716,4188.111175484233
2016-04-15,1677.6564203588764,-1068.234131645914,4363.1922476117925
2016-04-16,1284.2168293468437,-1625.5094346928638,3844.1805143412216
2016-04-17,1470.6291249554083,-1320.434840265931,4205.213234306165
2016-04-18,1681.742247435518,-1090.7300053692413,4340.469963376614
2016-04-19,1099.68731749367,-1635.184425675623,3670.9587220539925
2016-04-21,1424.9025046256336,-1464.2356004453602,4173.737423875808
2016-04-22,1683.736496193271,-1009.2330404564241,4531.697087058758
2016-04-23,1278.2870104735644,-1377.4146433026294,4082.262241464396
2016-04-24,1450.9516129066574,-1197.048031215102,4058.310444196818
2016-04-25,1647.3132505550607,-1130.928838465113,4340.45014795394
2016-04-26,1050.2486443391347,-1587.8831735629512,3875.4041598258236
2016-04-28,1347.5744360960227,-1371.2794803074019,4019.7454688477337
2016-04-30,1180.29908230507,-1430.3231888742748,3864.63034992814
2016-05-01,1346.7238718407348,-1451.3223101556127,3917.676198743389
2016-05-02,1540.1225454062537,-1234.9399919671155,4506.0978319353435
2016-05-03,943.6485815998743,-1849.4459488810892,3899.241325294123
2016-05-05,1253.335218619038,-1403.1811072435025,3765.3236295592737
2016-05-06,1512.3687218051534,-1218.9095703349542,4309.206482936461
2016-05-07,1112.9979600474853,-1540.220170713664,3823.254994545507
2016-05-08,1297.8051259177191,-1513.9314611310226,4116.752785177089
2016-05-09,1512.3589043050124,-1202.69094955718,4259.366685873235
2016-05-10,939.325823053354,-1942.3679348974097,3774.194515990683
2016-05-11,85.49866713767938,-2681.8342588961495,2973.51482508871
2016-05-12,1300.4689373694823,-1459.3419119682897,4003.423289185926
2016-05-14,1213.4561584424498,-1719.6687569881276,3910.8338867474135
2016-05-15,1423.9758542945938,-1134.4035182359237,4142.108499529808
2016-05-16,1662.7473933972697,-742.4128032536906,4453.673603367662
2016-05-17,1111.834105031061,-1567.8289543099402,3910.1114308838346
2016-05-18,277.479730141207,-2644.7002809390406,2893.433635843782
2016-05-19,1508.7953121056657,-1000.8813260847296,4327.895425489985
2016-05-20,1807.4053748515128,-871.8149335120255,4521.965935048583
2016-05-21,1443.583057450423,-1107.6475363288037,4212.382167352399
2016-05-22,1659.0379334201812,-1129.8219031880683,4343.027778346997
2016-05-23,1898.588550133508,-800.9819695531412,4838.2175283741935
2016-05-24,1344.2927490186191,-1543.1055599279355,4087.6747211188454
2016-05-25,502.4908361952341,-2127.640062247985,3307.8988850869036
2016-05-26,1722.4882392914897,-1020.2704089627373,4309.935081408229
2016-05-27,2006.194858824725,-933.0022387129613,4531.7122596110285
2016-05-28,1624.2510126316024,-1085.5495126117166,4367.391711298926
2016-05-29,1818.8040993947777,-1084.4252590799695,4441.547398024114
2016-05-30,2035.1681973458208,-1000.1551264631436,4758.049570029129
2016-05-31,1455.940236879108,-1320.7652805743496,4119.66873084257
2016-06-02,1781.3181194766364,-1022.6093771807203,4455.45778557162
2016-06-03,2038.2984954427723,-760.0085960417247,4778.158515764356
2016-06-04,1630.1708492863077,-1111.090659461071,4340.996420493614
2016-06-05,1799.6125599905606,-1006.5752792613523,4518.783483383291
2016-06-06,1992.4236066895435,-696.0261003361019,4901.4595601767605
2016-06-07,1391.6315075539708,-1375.2200204374474,4095.886652398044
2016-06-09,1681.2394170986925,-965.0941294700891,4499.897100419259
2016-06-10,1924.524630769225,-843.6144025574488,4792.182572415592
2016-06-11,1505.704194716747,-1127.8856705571786,4358.0639860720985
2016-06-12,1667.512016184752,-958.7897678592349,4321.131044742475
2016-06-13,1855.726024626891,-911.4577486243984,4733.782643188133
2016-06-14,1253.2770430498585,-1486.1939796982456,4295.381304415214
2016-06-15,367.2734589157749,-2307.273481015639,3034.7763691727014
2016-06-16,1547.6687743505695,-1182.6575939497227,4184.688013835882
2016-06-17,1796.8895618102881,-1064.3997321193895,4431.523988138481
2016-06-18,1385.9539263851061,-1153.3445773637245,4091.875079586221
2016-06-19,1557.244685722883,-1319.934927019069,4255.182049683646
2016-06-20,1756.169450948663,-764.5507781141895,4507.731226961817
2016-06-21,1165.2811012611228,-1537.5405071867438,3682.4606074390617
2016-06-23,1483.8613454734675,-1266.6066949876663,4234.760603879341
2016-06-24,1745.0149355463438,-887.1705180725072,4365.874643456483
2016-06-25,1345.490410208148,-1453.0035170980723,3980.61953372633
2016-06-26,1527.408720567111,-1150.4776703376222,4044.9844927261606
2016-06-27,1735.961768772484,-845.6597623414514,4596.7321798485045
2016-06-28,1153.536938516378,-1595.9250783165392,4008.635933605442
2016-06-29,286.7554071983013,-2499.697108936277,3063.4189160222213
2016-06-30,1485.15097293962,-1291.5797193953863,4171.524661805167
2016-07-01,1750.8066589820007,-1034.0735685690317,4696.788263348506
2016-07-02,1354.4790219718307,-1434.2041155993961,4041.3883744365057
2016-07-03,1538.387083681523,-1031.5155330358018,4464.79784753555
2016-07-04,1747.8341264260018,-977.17361974959,4541.599558890653
2016-07-07,1494.808786995059,-1145.3535177850497,4174.894391931086
2016-07-08,1758.7436998718315,-786.8354605387544,4543.026244458048
2016-07-09,1360.5449344596532,-1435.410954069042,4108.016188969613
2016-07-10,1542.6158007288857,-1444.4759965514763,4292.112389852487
2016-07-12,1166.7619130246944,-1560.8220130004906,3988.873716542046
2016-07-14,1495.419493732412,-1366.3889668997476,4136.782149143252
2016-07-15,1759.9523158374168,-1087.4588143180758,4572.286983487085
2016-07-16,1363.0615745453883,-1476.7729185031167,4225.163889969961
2016-07-17,1547.1414817632772,-1200.372545828058,4273.229841434638
2016-07-18,1757.6450852771075,-1034.4398740090344,4584.9232506286535
2016-07-19,1177.1982127214133,-1423.0836999452304,4022.72734129701
2016-07-20,312.6286958199107,-2493.1034776267857,2899.4978323686014
2016-07-21,1513.637907262465,-1202.9400059588029,4227.291753659078
2016-07-22,1782.4321034960537,-970.3261002165135,4657.830933015978
2016-07-23,1389.8436553826903,-1265.7250244604659,4152.772705152114
2016-07-24,1578.1063715111572,-1042.1929527679827,4222.152330484573
2016-07-25,1792.5171030492395,-1170.015338842259,4429.924407616438
2016-07-28,1557.2323958155464,-1073.7320126728832,4422.587145112924
2016-07-29,1827.605650472776,-895.0369823255609,4746.917799446197
2016-07-30,1435.8473782765975,-1346.8658356100823,4275.232990910249
2016-07-31,1624.1975268601655,-1291.4970261303959,4208.774059201201
2016-08-01,1838.0007767464435,-988.0676703016649,4593.479932878183
2016-08-02,1259.828724279631,-1437.6420976109316,4289.014939249157
2016-08-03,396.5155396831981,-2207.7610722195413,3109.677932559136
2016-08-04,1597.833869003525,-1070.2535269512416,4512.736637635921
2016-08-05,1866.1282742148985,-846.1216333897274,4695.411974328972
2016-08-06,1472.4361657083687,-1308.2109669360175,4273.406516219454
2016-08-07,1659.2603794088927,-1077.407038823962,4631.647221214818
2016-08-08,1872.2256122140302,-751.0865405301722,4544.877756925341
2016-08-09,1294.1923257072422,-1462.0740471315385,4064.8344053468772
2016-08-11,1636.5510689747086,-1093.6557266659559,4144.620191127987
2016-08-12,1909.600172742002,-967.066210890409,4701.882841904399
2016-08-13,1522.7005016179596,-1298.163023922009,4111.130971125404
2016-08-14,1718.5501132963766,-963.8709115610537,4575.018263951012
2016-08-15,1942.923629077872,-906.1976153977296,4636.829006458281
2016-08-16,1378.7788587416162,-1356.621685546328,4001.7349308665666
2016-08-17,533.2774061906105,-1968.7606934641258,3323.4748022433037
2016-08-18,1756.4809007734632,-973.6925480923871,4490.40075032882
2016-08-19,2050.8684370676765,-526.5068469245779,4769.796793866086
2016-08-20,1687.5498495813956,-1172.970770110689,4383.036277442398
2016-08-21,1908.9950467094336,-1066.658159282788,4577.86316038097
2016-08-22,2160.6840521788913,-453.50625263588074,4979.495136497779
2016-08-23,1625.217169077429,-1142.1354923739882,4226.514469946166
2016-08-26,2387.04715875268,-348.0893052115151,5126.740441103289
2016-08-27,2053.201947485923,-688.1288068280501,4866.191672238392
2016-08-28,2302.984847179887,-322.9082863082052,4900.376903123476
2016-08-29,2581.2987156514027,-121.91706910506107,5247.061126708271
2016-08-30,2070.166580601266,-514.7613089637091,4880.756862361166
2016-08-31,1275.769393497245,-1483.1746291016357,3747.71457882036
2016-09-01,2547.126510182311,-149.41583744867557,5346.8426483441435
2016-09-02,2885.73620196001,125.97960469450577,5483.165191779322
2016-09-03,2561.706100538279,-74.22187840003701,5241.932307140398
2016-09-04,2816.537618032799,123.7460086485291,5516.539597575811
2016-09-05,3094.796386638729,129.00995037525706,5744.832910405739
2016-09-06,2578.242104084576,-189.81091348559696,5355.321196393265
2016-09-08,3027.61068709372,237.8742328958665,5794.611693323156
2016-09-09,3343.9454276936617,558.0422765211714,6002.646780911247
2016-09-10,2992.0669579644737,247.37043577098407,5759.649815349877
2016-09-11,3213.6495969201633,511.3364343555737,5987.350291922906
2016-09-12,3453.5208823788785,795.7553479244348,6220.684330469771
2016-09-13,2893.7881171860054,-2.137554677865222,5618.608679900532
2016-09-14,2040.8778621238307,-656.7686616006785,4726.792566045658
2016-09-15,3244.2152006639662,611.982546973237,5968.121212403684
2016-09-16,3505.8601302794223,761.3860875191763,6342.395896588513
2016-09-17,3096.631094898904,321.703348855855,5780.544018395852
2016-09-18,3258.8798664186766,307.99952462797404,6096.597389066273
2016-09-19,3438.1500361713793,679.2888235248427,6271.624002890282
2016-09-20,2817.2927614559408,56.01817474291189,5379.798161701736
2016-09-22,3046.948250231242,138.18808372403953,5906.774226433076
2016-09-23,3250.4723671451375,646.308691787487,5869.961437792299
2016-09-24,2785.62961106663,60.318330000855,5599.166613543064
2016-09-25,2895.488340638003,238.56634600106605,5683.335321303748
2016-09-26,3026.2717362512303,332.35049553575857,5661.813623624944
2016-09-27,2361.4643351111154,-240.73632143605522,4778.808586252339
2016-09-28,1408.83200244909,-1205.4652642072224,4254.6268943114155
2016-09-29,2519.082451363436,-163.8969067772645,5262.7729015511995
2016-09-30,2695.4839248701614,192.4259454162168,5673.404085546981
2016-10-01,2209.976605318384,-488.65287701640364,5010.087804937669
2016-10-02,2305.919535826196,-426.530391378453,4999.729988028863
2016-10-03,2429.748708855861,-433.37640803829515,5135.061328413436
2016-10-04,1765.0768585676758,-765.2571713638167,4469.991643236353
2016-10-06,1944.317777013634,-763.8778250763006,4726.365767883735
2016-10-07,2142.032310647919,-942.5395339547599,4839.726188550532
2016-10-08,1684.5772382737414,-980.7881174705033,4313.062721348024
2016-10-09,1815.0198218692965,-912.7717191241353,4687.031995142232
2016-10-10,1979.4213966886227,-635.2960477465385,4846.914573963154
2016-10-11,1360.9455943750208,-1369.2633576393914,4147.590234022923
2016-10-13,1647.3109747211663,-1029.4304580613862,4229.285850399029
